timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency,IdleTime
1449844362197,1114,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-40,text,true,7905,1114,0
1449844362195,1152,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-14,text,true,4092,1152,0
1449844362351,1000,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-31,text,true,10249,1000,0
1449844362350,1019,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-39,text,true,9890,1018,0
1449844362229,1174,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-15,text,true,10365,1174,0
1449844362350,1063,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-7,text,true,4475,1063,0
1449844362368,1048,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-44,text,true,4433,1047,0
1449844362353,1070,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-23,text,true,6171,1070,0
1449844362346,1108,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-11,text,true,5780,1107,0
1449844362206,1255,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-4,text,true,7539,1255,0
1449844362341,1146,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-30,text,true,5668,1145,0
1449844362348,1143,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-16,text,true,5720,1143,0
1449844362284,1271,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-37,text,true,7300,1271,0
1449844362282,1296,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-21,text,true,4164,1295,0
1449844362309,1274,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-19,text,true,5531,1274,0
1449844362281,1327,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-41,text,true,8384,1326,0
1449844367114,333,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-38,text,true,5516,333,0
1449844367118,334,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-30,text,true,7056,332,0
1449844366974,474,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-55,text,true,4962,473,0
1449844367111,337,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-18,text,true,3997,336,0
1449844367088,360,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-20,text,true,3353,359,0
1449844366920,529,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-33,text,true,5738,527,0
1449844367061,388,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-5,text,true,7115,386,0
1449844367113,336,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-13,text,true,8970,334,0
1449844366971,478,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-21,text,true,5063,476,0
1449844367066,402,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-40,text,true,7057,402,0
1449844367091,525,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-9,text,true,5980,524,0
1449844367121,527,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-52,text,true,5530,527,0
1449844367091,559,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-37,text,true,4968,559,0
1449844367087,565,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-11,text,true,8624,565,0
1449844367112,541,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-14,text,true,8861,540,0
1449844367091,576,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-46,text,true,5213,576,0
1449844367112,584,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-42,text,true,9332,583,0
1449844366971,726,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-35,text,true,8540,726,0
1449844367014,707,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-4,text,true,3960,707,0
1449844367075,687,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-16,text,true,8856,686,0
1449844367116,658,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-39,text,true,8029,658,0
1449844366944,879,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-2,text,true,4152,879,0
1449844367083,787,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-23,text,true,5393,787,0
1449844367032,872,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-19,text,true,6101,871,0
1449844366970,939,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-3,text,true,6232,939,0
1449844367056,872,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-56,text,true,5306,870,0
1449844367021,919,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-28,text,true,8134,919,0
1449844366916,1028,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-8,text,true,5400,1028,0
1449844367072,879,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-44,text,true,8808,877,0
1449844367079,872,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-10,text,true,8245,872,0
1449844367060,923,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-45,text,true,5614,923,0
1449844367017,994,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-1,text,true,8284,994,0
1449844367065,1006,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-6,text,true,5925,1006,0
1449844367073,1038,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-7,text,true,6058,1038,0
1449844367111,1018,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-54,text,true,6481,1018,0
1449844367033,1108,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-32,text,true,6950,1108,0
1449844366982,1168,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-31,text,true,7005,1166,0
1449844367002,1150,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-50,text,true,5503,1150,0
1449844367083,1104,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-24,text,true,4722,1104,0
1449844366981,1208,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-29,text,true,9857,1208,0
1449844367116,1075,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-26,text,true,6085,1075,0
1449844367112,1119,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-27,text,true,10496,1119,0
1449844366977,1272,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-51,text,true,9936,1272,0
1449844367011,1244,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-53,text,true,5893,1244,0
1449844366920,1400,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-12,text,true,8052,1400,0
1449844367037,1319,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-22,text,true,5072,1319,0
1449844367077,1302,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-15,text,true,7129,1301,0
1449844366945,1435,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-17,text,true,5108,1434,0
1449844367092,1288,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-34,text,true,5505,1288,0
1449844367022,1359,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-47,text,true,4554,1359,0
1449844367061,1340,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-49,text,true,8660,1340,0
1449844367116,1296,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-48,text,true,4888,1296,0
1449844367075,1344,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-43,text,true,6644,1344,0
1449844366937,1496,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-36,text,true,8952,1496,0
1449844366921,1515,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-41,text,true,4644,1515,0
1449844367010,1497,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-25,text,true,7458,1497,0
1449844372001,361,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-9,text,true,6669,361,0
1449844371997,366,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-36,text,true,5560,365,0
1449844371970,392,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-29,text,true,4147,392,0
1449844371967,403,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-39,text,true,7856,403,0
1449844371887,491,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-44,text,true,6037,491,0
1449844371878,506,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-8,text,true,7346,506,0
1449844371947,439,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-25,text,true,4999,439,0
1449844371915,475,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-6,text,true,6903,473,0
1449844371958,437,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-34,text,true,8508,437,0
1449844371968,451,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-32,text,true,7193,450,0
1449844371961,571,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-30,text,true,4476,571,0
1449844371976,577,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-53,text,true,5074,577,0
1449844371894,676,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-37,text,true,5316,675,0
1449844371827,747,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-21,text,true,3764,747,0
1449844371796,780,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-27,text,true,3745,780,0
1449844371915,695,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-61,text,true,5665,694,0
1449844371951,663,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-31,text,true,7460,663,0
1449844371993,649,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-42,text,true,8488,649,0
1449844371978,669,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-3,text,true,6218,669,0
1449844371959,695,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-56,text,true,7142,694,0
1449844371875,797,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-19,text,true,9614,795,0
1449844371823,886,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-46,text,true,3290,886,0
1449844371971,753,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-35,text,true,5156,752,0
1449844371963,812,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-59,text,true,5604,812,0
1449844371941,853,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-57,text,true,4091,853,0
1449844371966,846,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-48,text,true,4160,846,0
1449844371874,952,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-52,text,true,6236,951,0
1449844371835,1020,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-12,text,true,7159,1019,0
1449844371891,1002,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-58,text,true,6904,1001,0
1449844371831,1101,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-16,text,true,5504,1101,0
1449844372000,934,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-5,text,true,10378,933,0
1449844371918,1039,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-28,text,true,8412,1038,0
1449844371998,969,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-15,text,true,8367,969,0
1449844371991,988,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-43,text,true,6493,988,0
1449844371924,1064,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-10,text,true,10554,1062,0
1449844371988,1001,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-24,text,true,7318,1000,0
1449844371892,1112,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-38,text,true,4879,1112,0
1449844371923,1097,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-14,text,true,4019,1097,0
1449844371951,1112,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-26,text,true,3861,1112,0
1449844371895,1244,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-49,text,true,6957,1243,0
1449844371862,1280,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-13,text,true,5321,1280,0
1449844371995,1153,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-2,text,true,8208,1152,0
1449844371930,1222,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-20,text,true,4413,1222,0
1449844371896,1283,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-47,text,true,8222,1282,0
1449844371871,1313,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-18,text,true,6188,1313,0
1449844372002,1186,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-4,text,true,7721,1184,0
1449844371878,1316,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-1,text,true,7460,1316,0
1449844371848,1348,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-51,text,true,6936,1348,0
1449844371972,1252,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-33,text,true,3799,1252,0
1449844371977,1249,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-23,text,true,8191,1248,0
1449844371803,1520,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-41,text,true,5385,1520,0
1449844371942,1398,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-60,text,true,4131,1398,0
1449844371800,1541,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-11,text,true,7404,1540,0
1449844371832,1510,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-17,text,true,2549,1510,0
1449844371910,1437,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-7,text,true,3758,1437,0
1449844371911,1458,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-55,text,true,5432,1458,0
1449844371842,1530,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-22,text,true,7608,1530,0
1449844371810,1591,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-40,text,true,7615,1591,0
1449844371974,1434,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-54,text,true,3547,1434,0
1449844371920,1504,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-45,text,true,6149,1503,0
1449844371999,1542,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-50,text,true,7656,1542,0
1449844376964,428,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-26,text,true,3560,428,0
1449844377014,424,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-7,text,true,4643,422,0
1449844376967,485,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-5,text,true,5217,485,0
1449844377070,386,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-56,text,true,3335,386,0
1449844377031,429,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-57,text,true,4607,429,0
1449844377042,445,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-44,text,true,8332,444,0
1449844377063,431,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-43,text,true,6930,431,0
1449844376917,581,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-27,text,true,5598,581,0
1449844377066,445,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-33,text,true,12035,443,0
1449844376947,566,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-17,text,true,6021,566,0
1449844377058,555,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-42,text,true,6931,555,0
1449844376950,690,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-4,text,true,7916,689,0
1449844377082,569,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-48,text,true,4647,569,0
1449844377010,643,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-58,text,true,5589,643,0
1449844376990,672,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-14,text,true,5599,671,0
1449844377065,606,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-24,text,true,9388,606,0
1449844377081,608,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-9,text,true,3343,608,0
1449844377083,612,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-34,text,true,5789,612,0
1449844377070,652,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-23,text,true,8599,651,0
1449844377107,623,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-40,text,true,6993,623,0
1449844377107,644,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-41,text,true,7563,644,0
1449844376971,860,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-37,text,true,5199,860,0
1449844377081,764,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-10,text,true,3828,764,0
1449844377071,796,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-13,text,true,8845,796,0
1449844376949,969,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-36,text,true,4853,969,0
1449844376979,945,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-65,text,true,8311,944,0
1449844377047,887,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-50,text,true,6380,887,0
1449844377028,915,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-59,text,true,4951,915,0
1449844376945,1005,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-46,text,true,6858,1003,0
1449844376981,970,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-1,text,true,6125,970,0
1449844377074,886,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-49,text,true,7991,884,0
1449844376951,1026,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-28,text,true,5024,1026,0
1449844377095,885,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-38,text,true,4094,885,0
1449844377010,1033,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-53,text,true,3304,1033,0
1449844377070,975,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-22,text,true,4368,975,0
1449844377033,1058,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-61,text,true,6532,1058,0
1449844377021,1082,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-45,text,true,3433,1082,0
1449844376989,1157,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-19,text,true,8776,1156,0
1449844377035,1124,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-6,text,true,7404,1124,0
1449844376950,1230,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-60,text,true,5487,1230,0
1449844377064,1116,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-30,text,true,8697,1116,0
1449844377103,1083,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-11,text,true,6964,1082,0
1449844377037,1171,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-15,text,true,8142,1170,0
1449844376958,1287,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-31,text,true,5359,1287,0
1449844376987,1277,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-32,text,true,7088,1276,0
1449844377079,1196,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-8,text,true,4759,1196,0
1449844376964,1317,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-29,text,true,5510,1317,0
1449844376969,1340,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-39,text,true,3887,1340,0
1449844377016,1334,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-62,text,true,9153,1333,0
1449844377001,1349,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-54,text,true,3290,1349,0
1449844377033,1371,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-66,text,true,6109,1370,0
1449844377025,1388,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-2,text,true,5851,1388,0
1449844377026,1390,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-20,text,true,5309,1390,0
1449844377108,1325,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-35,text,true,7889,1325,0
1449844377014,1421,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-12,text,true,5831,1421,0
1449844376977,1462,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-18,text,true,4904,1462,0
1449844377095,1357,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-55,text,true,4214,1357,0
1449844376974,1512,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-63,text,true,4828,1511,0
1449844377078,1410,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-51,text,true,4644,1410,0
1449844377016,1515,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-16,text,true,8292,1515,0
1449844377106,1491,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-21,text,true,4485,1491,0
1449844377072,1528,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-25,text,true,4338,1528,0
1449844377095,1507,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-3,text,true,4075,1507,0
1449844377081,1527,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-64,text,true,6620,1527,0
1449844376923,1693,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-47,text,true,7912,1693,0
1449844376917,1706,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-52,text,true,3705,1706,0
1449844382034,476,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-13,text,true,4273,476,0
1449844382044,457,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-63,text,true,2946,457,0
1449844382129,384,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-34,text,true,3357,384,0
1449844382118,396,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-27,text,true,4546,395,0
1449844382122,398,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-46,text,true,4961,398,0
1449844382186,336,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-10,text,true,4188,336,0
1449844382152,377,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-35,text,true,6609,377,0
1449844382108,424,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-42,text,true,5930,424,0
1449844382161,375,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-28,text,true,6563,375,0
1449844382192,348,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-1,text,true,4076,348,0
1449844382127,456,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-33,text,true,5696,456,0
1449844382174,518,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-61,text,true,4246,518,0
1449844382022,670,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-58,text,true,5225,670,0
1449844382179,515,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-30,text,true,4951,515,0
1449844382127,568,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-2,text,true,4238,568,0
1449844382189,520,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-39,text,true,3804,520,0
1449844382204,505,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-15,text,true,6202,505,0
1449844382165,559,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-26,text,true,6149,559,0
1449844382195,543,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-69,text,true,5564,543,0
1449844382045,736,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-11,text,true,6307,736,0
1449844382186,600,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-45,text,true,4460,600,0
1449844382113,675,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-54,text,true,5412,675,0
1449844382135,722,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-25,text,true,4347,722,0
1449844382162,705,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-59,text,true,2965,705,0
1449844382049,824,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-48,text,true,6891,824,0
1449844382122,753,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-19,text,true,3467,753,0
1449844381999,919,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-47,text,true,5921,919,0
1449844382055,865,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-62,text,true,5495,864,0
1449844382045,876,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-51,text,true,6477,876,0
1449844382066,872,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-55,text,true,4984,872,0
1449844382149,820,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-18,text,true,6503,820,0
1449844382158,841,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-17,text,true,3150,841,0
1449844382011,1004,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-49,text,true,10567,1003,0
1449844382131,886,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-29,text,true,4442,886,0
1449844382152,875,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-24,text,true,7301,875,0
1449844382199,860,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-8,text,true,3292,860,0
1449844381987,1094,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-56,text,true,4151,1094,0
1449844382176,947,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-7,text,true,4349,947,0
1449844382154,990,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-36,text,true,4649,990,0
1449844382019,1142,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-50,text,true,7905,1142,0
1449844382000,1164,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-23,text,true,6433,1164,0
1449844382156,1044,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-43,text,true,5905,1043,0
1449844382144,1063,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-40,text,true,3004,1063,0
1449844382133,1082,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-37,text,true,5482,1082,0
1449844382181,1046,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-6,text,true,5695,1046,0
1449844382180,1057,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-21,text,true,4900,1057,0
1449844381989,1299,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-71,text,true,7026,1299,0
1449844381988,1302,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-68,text,true,8236,1302,0
1449844382158,1147,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-9,text,true,5325,1147,0
1449844382167,1157,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-14,text,true,3347,1157,0
1449844382146,1208,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-52,text,true,3251,1207,0
1449844382160,1203,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-41,text,true,5452,1203,0
1449844382143,1253,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-22,text,true,3423,1253,0
1449844382031,1365,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-5,text,true,3294,1365,0
1449844381992,1413,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-4,text,true,6743,1413,0
1449844382003,1418,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-70,text,true,5432,1418,0
1449844382180,1253,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-38,text,true,4450,1253,0
1449844382009,1510,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-67,text,true,7011,1510,0
1449844382201,1325,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-20,text,true,5415,1325,0
1449844382136,1393,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-32,text,true,8679,1393,0
1449844382046,1491,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-65,text,true,5024,1491,0
1449844382133,1410,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-60,text,true,2798,1410,0
1449844382033,1522,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-53,text,true,4092,1522,0
1449844382048,1554,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-12,text,true,5157,1554,0
1449844382189,1417,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-16,text,true,5634,1416,0
1449844382020,1594,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-66,text,true,7539,1592,0
1449844382136,1484,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-44,text,true,4421,1484,0
1449844382149,1481,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-57,text,true,5100,1481,0
1449844382111,1524,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-64,text,true,7931,1523,0
